ORF, GSM114368, GSM114370, GSM114371, GSM114372, GSM114383, GSM114384, GSM114385, GSM114386, GSM114612, GSM114613, GSM114614, GSM114615, GSM116024, GSM116025, GSM116026, GSM116027, GSM116028, GSM116029, GSM116030, GSM116031
b1191,0.076588627,0.234315083,-0.047673355,-0.047673355,-0.081326792,-0.024942833,-0.004134975,0.033495641,0.104853393,0.14518528,0.134559779,0.168407914,0.149562541,0.15794684,0.219138948,0.247808169,0.209758708,0.214663841,0.228671467,0.214142637
b1196,-0.193147498,-0.193147498,-0.193147498,0.425655233,0.425655233,0.425655233,0.425655233,0.194552285,0.15767526,0.173243787,0.244512597,0.303034301,0.208834364,0.208834364,0.093843901,0.112374467,0.112374467,0.112374467,-0.001401161,0.020113796
b1197,-0.829322691,-0.348428597,-0.20151179,-0.234551965,-0.184087471,-0.121809552,-0.063019871,0.045980875,-0.075502358,0.104619621,0.108498498,0.04371357,0.04371357,0.078912031,0.058622634,0.057229629,0.030818896,0.030818896,-0.04234576,-0.020465593
b1194,-1.699644816,-1.699644816,-1.629898602,-0.837406846,-0.837406846,-0.837406846,-0.837406846,-0.837406846,-0.423678184,-0.381023622,-0.381023622,-0.362876227,-0.083966918,-0.083966918,-0.083966918,-0.083966918,0.151489108,0.319617142,0.262966871,0.241698382
b1195,-0.118512637,-0.399189749,-0.399189749,-0.399189749,-0.399189749,-0.399189749,-0.399189749,-0.093533616,-0.137850906,-0.0998844,-0.125532482,-0.087386877,-0.087386877,-0.076588526,-0.068900841,-0.068900841,-0.063163843,-0.082767224,-0.12199666,
b0821,-1.452055284,-0.928659945,-0.928659945,-0.928659945,-0.928659945,-0.928659945,-0.928659945,-0.730414693,-0.667114271,-0.667114271,-0.667114271,-0.775428981,-0.775428981,-0.775428981,-0.775428981,-0.43208187,-0.292373654,-0.292373654,,
b0820,0.156778293,0.633920143,0.548171887,0.516748496,0.516748496,0.516748496,0.516748496,0.547166283,0.46646105,0.440925871,0.312355859,0.372818339,0.372818339,0.283154741,0.283154741,0.286568872,0.304371872,0.342841264,0.342841264,0.308443899
b0823,0.217882405,0.217882405,0.217882405,0.285017526,0.30197957,0.30197957,0.30197957,0.30197957,0.30197957,0.30197957,0.181394898,0.181394898,0.18347939,0.492264013,0.518905835,0.49814861,0.49814861,,,
b0822,0.399312512,0.338789669,0.338789669,0.27369873,0.27369873,0.27369873,0.27369873,0.27369873,0.134597113,0.038191858,0.038769966,0.038769966,0.038769966,0.14434124,0.114808251,0.095787413,-0.055162265,-0.055162265,-0.058261625,-0.058261625
b0825,0.474966621,0.474966621,0.349474122,0.306671622,0.242725735,0.242725735,0.242725735,0.049798982,-0.083422792,-0.083422792,-0.076209075,-0.076209075,-0.074947379,-0.074947379,-0.074947379,-0.074947379,-0.074947379,-0.074947379,,
b0824,0.247188627,0.560493161,0.444397941,0.264002633,0.264002633,0.264002633,0.264002633,0.264002633,0.264002633,0.264002633,0.264002633,0.13966988,0.13966988,0.13966988,0.13966988,0.13966988,0.13966988,-0.019106775,0.156967182,0.082445984
b0827,0.257178239,0.72715548,0.72715548,0.598353764,0.598353764,0.598353764,0.574104273,0.574104273,0.568732789,0.568732789,0.568732789,0.568732789,0.568732789,0.568732789,,,,,,
b0826,0.178157533,-0.424791076,-0.424791076,-0.484314065,-0.352394876,-0.565954878,-0.565954878,-0.523018158,-0.380754147,-0.379069717,-0.361531904,-0.297774586,-0.297774586,-0.297774586,-0.264039561,-0.266049417,-0.203750411,-0.203750411,-0.210372567,-0.210372567
b0829,1.514893674,0.741391291,0.682852985,0.473136461,0.497372484,0.478154789,0.48234603,0.444190847,0.397341129,0.338361181,0.338361181,0.192895216,0.169119094,0.116433076,0.128064687,0.104727323,0.115481359,0.115481359,0.115481359,0.061382466
b0828,0.70705951,0.616826992,0.646393563,0.678893192,0.498134807,0.498134807,0.498134807,0.498134807,0.498134807,0.323381926,0.323381926,0.323381926,0.166104453,0.041921744,0.054188677,0.054188677,,,,
b0422,-0.18206441,-0.199608932,-0.175762015,-0.16591607,-0.08836128,-0.08836128,-0.107918227,-0.097528038,0.044517022,0.04573936,0.132170701,0.097873154,0.110391912,0.036665633,0.0441695,-0.066374582,-0.107353185,-0.074098345,-0.081436819,
b1668,-1.081722635,-1.081722635,-0.467079272,0.0158052,0.0158052,0.0158052,-0.0628197,-0.068230254,-0.169705808,-0.075369606,0.002648909,0.002648909,0.002648909,0.068713215,0.068713215,0.068713215,0.068713215,0.068713215,0.173770388,0.173770388
b1669,-0.331110468,-0.331110468,-0.331110468,-0.331110468,-0.496916229,-0.069070042,-0.398828306,-0.398828306,-0.498849166,-0.498849166,-0.45543793,-0.45543793,-0.66135465,-0.66135465,-0.66135465,-0.454185676,-0.33650917,-0.149356149,-0.144082212,-0.074436594
b1848,0.288967067,0.288967067,-0.274890152,0.007407327,-0.039265894,-0.002844645,-0.135298976,-0.086166692,-0.267782649,-0.272436194,-0.272436194,-0.212967088,-0.238405201,-0.185168822,-0.191742945,-0.128216035,-0.128216035,-0.076814717,-0.106588332,-0.077448057
b1849,-0.531819533,-0.531819533,-0.531819533,-0.531819533,-0.531819533,-0.531819533,-0.816507786,-0.737037477,-0.737037477,-0.737037477,-0.737037477,-0.737037477,-0.737037477,-0.737037477,-0.737037477,-0.454538863,-0.400074074,-0.252743666,-0.216589571,-0.116851348
b2546,0.745234085,1.278775176,0.522853749,0.522853749,0.287269034,0.212376937,0.028654263,0.028654263,-0.077582548,-0.184824509,-0.150173479,-0.194841453,-0.178124911,-0.137591546,,,,,,
b1660,-0.64784822,-0.64784822,-0.762556677,-0.375410087,-0.375410087,-0.375410087,-0.375410087,-0.214287629,-0.187794647,0.139676077,0.139676077,0.139676077,0.139676077,0.139676077,0.139676077,0.079613315,0.241027966,0.241027966,0.241027966,0.241027966
b1845,0.168252102,0.094723467,0.094723467,0.088928804,0.169527045,0.091323556,0.150719223,0.150719223,0.07812724,-0.008585923,0.031286059,0.031286059,0.055182109,0.017125364,0.017125364,0.018696075,0.011126605,-0.009997432,0.037651261,0.017132382
b1662,-0.173294077,-0.097325928,0.00269677,0.103798079,0.120200785,0.076235279,0.097056153,0.099295666,0.081680619,0.167510729,0.148784462,0.191060014,0.171520281,0.171520281,0.153696246,0.149146106,0.1591153,0.144712472,0.177017811,0.147005062
b1663,-0.002322369,-0.002322369,-0.002322369,0.109793742,-0.036121383,0.165317921,0.089217237,0.089217237,0.089217237,0.1873535,0.1873535,0.243199474,0.137366153,0.160776848,0.160776848,0.177787741,0.177787741,0.189613145,0.243499073,0.287493038
b1840,0.518488163,0.354317112,0.380744726,0.233504744,0.247369759,0.141714022,0.153234023,0.111346116,0.168959495,0.205989894,0.158148155,0.105511094,0.137519585,0.084449578,0.118944865,0.079094196,0.082402831,0.082402831,0.094786775,0.094786775
b1841,0.21887284,-0.107068811,-0.032799925,-0.042027614,0.005763145,0.01576563,0.067701576,0.048478916,0.05154826,0.110418146,0.086948268,0.094910966,0.151872898,0.081503735,0.095662483,0.075316083,0.117682195,0.06973852,0.105655917,0.065645527
b1842,0.228264133,0.112976121,-0.402427385,-0.343559593,-0.270282417,-0.284508769,-0.247915503,-0.272032442,-0.308545173,-0.312645802,-0.225607869,-0.253233658,-0.259103517,-0.239695746,-0.239695746,-0.180589789,-0.22171046,-0.17756159,-0.154611004,-0.14570723
b1843,0.565283303,0.135600005,-0.057224069,0.077739274,-0.026848084,-0.026848084,-0.026848084,0.116105904,0.070822953,0.019321129,-0.049838436,0.001966185,-0.077524892,-0.023647422,-0.055421308,-0.034689897,-0.052877547,-0.052877547,-0.032242122,
b1440,-1.668271375,-0.73219422,-0.415093099,-0.42918315,-0.32180927,-0.306158231,-0.201118301,-0.135366263,-0.017242112,0.178865839,0.125558704,0.106754478,0.068665443,0.090180048,0.042851719,0.01250174,0.012158336,-0.014344955,-0.009691217,-0.006942429
b1441,-0.130641158,-0.081580689,-0.114369989,0.048774003,0.048774003,-0.112960719,-0.33023545,-0.243293321,-0.100654311,0.067638146,0.067638146,0.103833383,0.103833383,0.104472365,0.115288676,0.15259262,0.098684844,0.087911922,,
b1442,0.201056387,0.201056387,0.201056387,-0.506117729,-0.588013862,-0.534580115,-0.534580115,-0.248906803,-0.20843841,-0.20843841,-0.270542751,-0.27024487,-0.265756862,-0.198486164,-0.198486164,-0.198486164,-0.261245931,-0.261245931,-0.261245931,-0.201863744
b1443,0.39962927,-0.229734301,-0.097253702,-0.135550501,-0.135550501,-0.135550501,-0.097109856,-0.217688137,-0.171230559,-0.186324265,-0.257390021,-0.257390021,-0.195561988,-0.178965388,-0.184776943,-0.15341974,-0.15341974,-0.196980014,-0.196980014,-0.177942044
b1444,-0.859165479,-0.859165479,-0.859165479,-0.859165479,-0.859165479,-0.859165479,-0.859165479,-0.859165479,-0.133464103,-0.176829147,-0.356673088,-0.413635298,-0.293882034,-0.255266099,-0.226795008,-0.231835701,-0.18544169,-0.214368301,-0.209628964,-0.233897623
b1445,0.243834283,0.243834283,0.243834283,0.243834283,0.243834283,0.243834283,0.243834283,0.243834283,0.243834283,0.243834283,0.243834283,-0.422119548,-0.005952245,-0.005952245,-0.053266291,0.228437261,0.228437261,0.228437261,0.228437261,0.165888399
b1330,-0.198055832,-0.198055832,-0.137773407,-0.137773407,-0.137773407,-0.137773407,0.222822538,-0.247125822,-0.180427019,-0.180427019,-0.180427019,-0.180427019,-0.115579439,-0.153450292,-0.153450292,-0.153450292,-0.153450292,-0.153450292,-0.086079232,-0.1549426
b1447,-0.186888526,-0.279225288,-0.279225288,-0.23164788,-0.23164788,-0.23164788,-0.23164788,-0.182300116,-0.182300116,-0.143831803,-0.164298751,-0.178304968,-0.178304968,-0.122617448,-0.072361889,-0.091495659,-0.091495659,-0.091495659,-0.091495659,-0.091495659
b0133,-1.455545653,-1.455545653,-1.455545653,-1.455545653,-0.74653735,-0.514562097,-0.405287371,-0.482400199,-0.390425298,-0.390425298,-0.390425298,-0.416683474,-0.416683474,-0.418626124,-0.263999719,-0.263999719,-0.197019531,-0.197019531,-0.129344433,-0.171788595
b0132,1.197526022,1.197526022,0.973517823,0.490874651,0.561337188,0.415528408,0.415528408,0.269009815,0.269009815,0.325133963,0.21581502,0.100912049,0.193671032,0.082446692,0.082446692,0.082446692,0.082446692,0.05128326,0.118280105,0.044355956
b2350,-0.916765563,-0.916765563,-0.916765563,-0.672849212,-0.435402155,-0.435402155,-0.579991412,-0.572879743,-0.507132833,-0.507132833,-0.50477955,-0.413465462,-0.413465462,-0.413465462,-0.316232456,-0.367281547,-0.479035121,-0.479035121,-0.51000697,
b0130,-0.037591697,0.157550648,0.111844486,0.278331942,0.252849957,0.252849957,0.252849957,0.282136203,0.265859212,0.193513242,0.203370386,0.205449184,0.122704521,0.122704521,0.141178331,0.161520302,0.186818561,0.213336117,0.17503189,
b0137,0.016228745,0.453269131,0.362416631,0.362416631,0.362416631,0.362416631,0.373380379,0.183708667,0.183708667,0.205901988,0.205901988,0.205901988,0.150300713,0.211152835,0.211152835,0.114312491,0.114312491,0.114312491,0.114312491,
b0136,-1.424685299,-1.424685299,-1.424685299,-0.557114443,-0.557114443,-0.557114443,-0.557114443,-0.557114443,-0.640512277,-0.640512277,-0.640512277,-0.640512277,-0.458072835,-0.458072835,-0.458072835,-0.465526554,-0.465526554,-0.465526554,-0.251460192,-0.00152401
b0135,-1.185925491,-0.514045824,-0.382120567,-0.382120567,-0.382120567,-0.382120567,-0.382120567,-0.382120567,-0.234073151,-0.234073151,-0.116673289,-0.116673289,-0.116673289,-0.116673289,-0.116673289,-0.116673289,0.093124424,0.162611307,0.162611307,0.162611307
b0134,1.40972126,1.40972126,1.40972126,0.625077182,0.335196707,0.201223076,0.154246688,-0.03489475,-0.087875227,-0.025368439,0.014391985,0.002151719,-0.007426887,0.006538365,-0.045294815,-0.045294815,-0.044988703,-0.055414408,-0.062522595,-0.040514603
b1686,0.906715388,1.045777369,0.650214142,0.600871512,0.600871512,0.600871512,0.600871512,0.600871512,0.369160342,0.417059079,0.417059079,0.484522721,0.32996542,0.32996542,0.32996542,0.240434611,0.240434611,0.310309536,0.218665608,0.321515891
b1687,-0.082518449,-0.231838466,0.353514216,0.207401191,0.249809261,0.140450976,0.11534569,0.020148792,0.044555186,0.051774248,0.075780002,0.033394275,0.050801577,0.043422429,0.066682074,0.042259727,0.091918319,0.066368801,0.128271791,
b1684,-0.323129127,-0.323129127,-0.1711951,-0.1711951,0.268976094,0.577142513,0.577142513,0.654449024,0.410627179,0.399633793,0.399633793,0.170412355,0.170412355,0.170412355,0.101129373,0.074951356,0.117729829,0.065026473,0.064219145,0.064219145
b1685,-1.286562917,-0.302849254,-0.516008639,-0.272043296,-0.349218293,-0.311657549,-0.34167164,-0.453990365,-0.595299332,-0.549597723,-0.549597723,-0.403555378,-0.433273797,-0.346016944,-0.34872717,-0.332413568,-0.308005147,-0.25266893,-0.342711369,-0.280356252
b1682,0.539107536,0.866520055,0.580642249,0.632713443,0.295006439,0.251972625,0.251972625,0.246382188,0.246382188,0.27901687,0.147840666,0.201477923,0.031944602,0.016713646,-0.024460309,-0.013671714,,,,
b1683,0.532048936,0.532048936,0.532048936,0.532048936,0.532048936,0.412490361,0.412490361,0.038126135,0.0452757,-0.050958822,-0.093414848,-0.093414848,-0.130409613,-0.130409613,-0.0848722,-0.166249915,-0.229348539,-0.248036285,-0.248203345,
b4258,-0.510342904,-0.381169119,-0.377922582,-0.377922582,-0.377922582,-0.377922582,-0.213468788,-0.213468788,-0.267876561,-0.205075663,-0.205075663,-0.143967714,-0.177541494,-0.141233081,-0.141233081,-0.111914713,-0.101404893,-0.114888093,-0.123129522,-0.091894699
b4259,-0.099337594,-0.164437776,-0.405045581,-0.405045581,-0.32128593,-0.201905846,-0.163108565,-0.287430703,-0.318673779,-0.283720119,-0.24927884,-0.184066224,-0.15162591,-0.138810147,-0.138810147,-0.128966845,-0.208641957,-0.260764394,-0.273784016,-0.28096948
b4256,0.130959186,0.130959186,0.130959186,-0.15582214,-0.005140504,-0.170782188,-0.170782188,-0.170782188,0.104171784,0.003338816,-0.067026399,-0.156900284,-0.091721753,-0.124493597,-0.104555802,-0.113554499,-0.081538507,-0.088432258,-0.054250515,-0.073472388
b4257,0.307620407,0.307620407,0.307620407,-0.073634824,0.291600077,0.291600077,0.23247385,0.245307067,0.245307067,0.245307067,0.146930366,0.115695585,0.107356073,0.107356073,0.058883205,0.058883205,0.058883205,0.058883205,0.008369841,
b4254,-1.292292957,-0.685627883,-0.685627883,-0.685627883,-0.685627883,-0.685627883,-0.685627883,-0.351920503,-0.285045801,-0.285045801,0.430048981,0.430048981,0.430048981,0.487461257,0.529387343,0.290648531,0.290648531,0.295089453,0.295089453,
b4255,0.303948776,0.096125251,0.065304174,0.143000896,0.068134909,0.074746333,0.074751048,-0.017270765,-0.098396408,-0.099425938,-0.099425938,-0.081604969,-0.09463153,-0.085761371,-0.064507983,-0.064507983,-0.087023731,-0.083781847,-0.103002836,
b4252,-0.066635832,-0.066635832,-0.066635832,-0.066635832,0.021460868,-0.057906314,0.041626134,-0.099767575,-0.252450394,-0.323967914,-0.178657332,-0.22792622,-0.134443664,-0.187490954,-0.096010976,-0.138335304,-0.050255759,-0.115200478,,
b4253,-0.714536403,-0.411673287,-0.411673287,-0.411673287,-0.411673287,-0.411673287,-0.411673287,-0.341359792,-0.341359792,-0.341359792,-0.237292373,-0.205461576,-0.165177584,-0.193340956,-0.211698674,-0.2581653,-0.194269089,-0.194269089,,
b1688,0.32968041,0.32968041,0.519612606,0.519612606,0.815309399,0.620044965,0.620044965,0.620044965,0.594738366,0.416290933,0.470222232,0.328507895,0.328507895,0.328507895,0.350182624,0.263040214,0.319998251,0.309074766,0.309074766,0.283176905
b1689,0.695592661,0.695592661,0.695592661,0.003970821,0.003970821,0.003970821,0.003970821,0.003970821,0.265066268,0.265066268,0.212386804,0.352560066,0.055700085,-0.053931854,-0.053931854,-0.053931854,-0.053931854,-0.173802537,-0.143518535,-0.253866216
b4003,-0.042519332,0.331726988,0.076101245,-0.135293308,-0.135293308,-0.135293308,-0.135293308,0.286123171,0.115410643,0.124466162,-0.002885795,-0.002885795,-0.002885795,-0.023317357,-0.023317357,-0.023317357,0.132295241,0.091441958,0.07808655,0.07808655
b1504,1.25165904,0.881865146,0.308578643,0.308578643,0.308578643,0.308578643,0.308578643,0.308578643,-0.024633286,-0.024633286,-0.024633286,-0.110404879,-0.232517152,-0.232517152,-0.232517152,-0.477314151,-0.477314151,-0.541477517,-0.541477517,
b4274,-0.167950226,-0.21016534,-0.044153958,-0.004109014,-0.140511762,-0.140511762,-0.082806043,-0.029291498,-0.023588883,0.006668017,-0.005816763,0.005045095,-0.007463988,0.042178836,0.015117057,0.050065987,0.037839892,0.037839892,0.054715445,
b1507,-0.553874785,0.203966784,0.203966784,0.590604223,0.620314676,0.620314676,0.620314676,0.545848887,0.545848887,0.545848887,0.50161043,0.45237656,,,,,,,,
b1506,0.61915332,0.284307342,0.284307342,0.145292103,0.145292103,0.145292103,0.253189978,0.40875227,0.40875227,0.40875227,0.40875227,0.40875227,0.409434941,0.383237877,0.383237877,0.069018911,0.048495397,0.024178474,0.024178474,0.024178474
b0629,-0.714116927,-0.469511455,-0.257081399,-0.495606421,-0.495606421,-0.495606421,-0.495606421,-0.495606421,-0.357289794,-0.357289794,-0.357289794,-0.357289794,-0.185194735,-0.185194735,-0.185194735,-0.185194735,-0.185194735,-0.185194735,-0.185194735,-0.185194735
b0628,-0.438143488,0.158857214,0.116769003,-0.010347867,-0.010347867,-0.010347867,-0.010347867,0.144550872,0.138667445,0.138667445,0.0878206,0.0878206,0.036813614,0.073146772,0.073146772,0.088585098,0.121321442,0.142737788,0.158138167,0.175551221
b0627,-0.318288428,-0.318288428,-0.318288428,0.202750382,0.202750382,0.202750382,0.202750382,0.444208127,0.444208127,0.42568677,0.42568677,0.513571473,0.513571473,0.390858208,0.311063111,0.247288113,0.22317984,0.22317984,0.22317984,0.189599936
b0626,-0.209256614,-0.209256614,-0.698412693,-0.550171108,-0.311235156,-0.232508771,-0.232508771,-0.232508771,-0.165177637,-0.182598219,-0.163021852,-0.163021852,-0.163021852,-0.163021852,-0.242568243,-0.230817326,-0.230817326,-0.230817326,-0.164898828,-0.164898828
b0625,0.168284427,0.050916385,0.050916385,0.050916385,0.288952512,0.288952512,0.288952512,0.122685639,-0.038224552,-0.093590223,-0.093590223,-0.093590223,0.046636971,-0.016585674,-0.026477456,-2.10E-05,-0.056587471,-0.051827265,,
b0624,1.019022707,1.019022707,1.019022707,1.019022707,1.019022707,1.019022707,1.019022707,0.459332556,0.386343984,0.386343984,0.386343984,0.254133817,0.254133817,0.254133817,0.254133817,0.199313751,0.199313751,0.085954974,0.085954974,
b0623,-0.072416954,-0.072416954,-0.072416954,-0.072416954,-0.166880079,-0.413283203,-0.169289695,0.079072425,0.025628953,0.04573931,0.04573931,0.035134696,0.001492707,-0.010501416,-0.131622221,-0.078548656,-0.109744397,-0.08268981,-0.063605235,-0.060024264
b0622,-0.915573436,-0.491675353,-0.267977412,-0.279442671,-0.151329181,-0.217544936,-0.146426579,-0.179248224,-0.179248224,-0.179248224,-0.179248224,-0.179248224,-0.179248224,-0.179248224,-0.179248224,-0.179248224,-0.179248224,-0.158204366,,
b0621,-0.001910159,0.006020761,0.006020761,-0.08079431,-0.542207505,-0.542207505,-0.778529609,-0.573021189,-0.573021189,-0.57622815,-0.418666476,-0.418666476,-0.418666476,-0.418666476,-0.41948871,-0.41948871,-0.410697481,-0.376887651,-0.34363196,
b0620,-0.539875198,-0.539875198,-0.539875198,-0.256627735,-0.256627735,-0.256627735,-0.295751867,-0.295751867,-0.159908724,-0.159908724,-0.046899357,-0.046899357,-0.046899357,-0.046899357,-0.046899357,-0.046899357,-0.046899357,-0.046899357,-0.046899357,-0.046899357
b0555,-0.033110555,-0.033110555,-0.033110555,-0.033110555,-0.033110555,-0.033110555,-0.033110555,-0.033110555,-0.033110555,-0.033110555,-0.034828756,-0.034828756,0.135106091,0.014161251,0.147825263,0.07653053,0.247210551,0.144034723,0.226678995,0.131377601
